"ID","FAMILY","INSTITUTION_CODE","INFRASPECIFIC_EPITHET","REMARKS","COLLECTOR","KINGDOM","LOCALITY","GENUS","INFRASPECIFIC_RANK","BASIS_OF_RECORD","PHYLUM","MINIMUM_ELEVATION_IN_METERS","SPECIFIC_EPITHET","CLASS","SCIENTIFIC_NAME","COUNTRY","EARLIEST_DATE_COLLECTED","NOMENCLATURAL_CODE","CATALOG_NUMBER","AUTHOR_YEAR_OF_SCIENTIFIC_NAME","STATE_PROVINCE","ORDER","CONTINENT","COLLECTION_CODE"
"11847","Lamiaceae","BGBM",,,"Markus Döring","Plantae","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2500m","Thymus",,"PreservedSpecimen","Magnoliophyta","2500","brachychilus",,"Thymus brachychilus Jalas","TR","1999-08-09 00:00:00.0","ICBN","1422x132","Jalas","Adana","Lamiales","Asia","B"
"11848","Brassicaceae","BGBM","flexibile",,"Markus Döring","Plantae","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2490m","Alyssum","Subspecies","PreservedSpecimen","Magnoliophyta","2490","condensatum",,"Alyssum condensatum subsp. flexibile (Nyár.) Dudley","TR","1999-08-09 00:00:00.0","ICBN","1423","(Nyár.) Dudley","Adana","Capparales","Asia","B"
"11865","Scrophulariaceae","BGBM",,,"Markus Döring","Plantae","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, below ridge of southern slope, 2600m","Pedicularis","Variety","PreservedSpecimen","Magnoliophyta","2600","comosa",,"Pedicularis comosa var. sibthorpii (Boiss.) Boiss.","TR","1999-08-09 00:00:00.0","ICBN","1437x135","(Boiss.) Boiss.","Adana","Scrophulariales","Asia","B"
"11866","Caryophyllaceae","BGBM",,,"Markus Döring","Plantae","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2510m","Silene",,"PreservedSpecimen","Magnoliophyta","2510","nuncupanda",,"Silene nuncupanda Coode & Cullen","TR","1999-08-09 00:00:00.0","ICBN","1438","Coode & Cullen","Adana","Caryophyllales","Asia","B"
"11851","Plumbaginaceae","BGBM",,,"Markus Döring","Plantae","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2490m","Acantholimon",,"PreservedSpecimen","Magnoliophyta","2490","lycaonicum",,"Acantholimon lycaonicum Boiss. & Heldr.","TR","1999-08-09 00:00:00.0","ICBN","1426","Boiss. & Heldr.","Adana","Plumbaginales","Asia","B"
"11852","Caryophyllaceae","BGBM","stentoria",,"Markus Döring","Plantae","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2490m","Silene","Subspecies","PreservedSpecimen","Magnoliophyta","2490","caryophylloides",,"Silene caryophylloides subsp. stentoria (Fenzl) Coode & Cullen","TR","1999-08-09 00:00:00.0","ICBN","1427","(Fenzl) Coode & Cullen","Adana","Caryophyllales","Asia","B"
"11853","Caryophyllaceae","BGBM",,,"Markus Döring","Plantae","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, below ridge of southern slope, 2600m","Silene",,"PreservedSpecimen","Magnoliophyta","2600","pruinosa",,"Silene pruinosa Boiss.","TR","1999-08-09 00:00:00.0","ICBN","1427x135","Boiss.","Adana","Caryophyllales","Asia","B"
"11884","Lamiaceae","BGBM",,,"Markus Döring","Plantae","Aladaglari, Emli Vadisi, upper valley at entrance to Parmakaya valley, 2100m","Teucrium",,"PreservedSpecimen","Magnoliophyta","2100","polium s.l.",,"Teucrium polium s.l. L.","TR","1999-08-10 00:00:00.0","ICBN","1458","L.","Nigde","Lamiales","Asia","B"
"11855","Liliaceae","BGBM",,,"Markus Döring","Plantae","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2400m","Asphodeline",,"PreservedSpecimen","Magnoliophyta","2400","taurica",,"Asphodeline taurica (Pall.) Kunth","TR","1999-08-09 00:00:00.0","ICBN","1429","(Pall.) Kunth","Adana","Liliales","Asia","B"
"11888","Scrophulariaceae","BGBM",,,"Markus Döring","Plantae","Aladaglari, Emli Vadisi, upper valley at entrance to Parmakaya valley, 2170m","Veronica",,"PreservedSpecimen","Magnoliophyta","2170","tauricola",,"Veronica tauricola Bornm.","TR","1999-08-10 00:00:00.0","ICBN","1461","Bornm.","Nigde","Scrophulariales","Asia","B"
"11856","Asteraceae","BGBM",,,"Markus Döring","Plantae","Lycian Akdaglari above Gömbe, 2300m","Tragopogon",,"PreservedSpecimen","Magnoliophyta","2300","olympicus",,"Tragopogon olympicus Boiss.","TR","1999-06-27 00:00:00.0","ICBN","143","Boiss.","Mugla","Asterales","Asia","B"
"11857","Brassicaceae","BGBM","cyclocarpa",,"Markus Döring","Plantae","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2500m","Aurinia","Subspecies","PreservedSpecimen","Magnoliophyta","2500","rupestris",,"Aurinia rupestris subsp. cyclocarpa","TR","1999-08-09 00:00:00.0","ICBN","1430",,"Adana","Capparales","Asia","B"
"11861","Fabaceae","BGBM","boissieri",,"Markus Döring","Plantae","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2510m","Anthyllis","Subspecies","PreservedSpecimen","Magnoliophyta","2510","vulneraria",,"Anthyllis vulneraria subsp. boissieri (Sagorski) Bornm.","TR","1999-08-09 00:00:00.0","ICBN","1434","(Sagorski) Bornm.","Adana","Fabales","Asia","B"
"11902","Brassicaceae","BGBM",,,"Markus Döring","Plantae","Aladaglari, Emli Vadisi, upper valley behind entrance to Parmakaya valley, 2150m","Arabis",,"PreservedSpecimen","Magnoliophyta","2150","androsacea",,"Arabis androsacea Fenzl","TR","1999-08-10 00:00:00.0","ICBN","1474","Fenzl","Nigde","Capparales","Asia","B"
"11862","Polygalaceae","BGBM",,,"Markus Döring","Plantae","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2510m","Polygala",,"PreservedSpecimen","Magnoliophyta","2510","anatolica",,"Polygala anatolica Boiss. & Heldr.","TR","1999-08-09 00:00:00.0","ICBN","1435","Boiss. & Heldr.","Adana","Polygalales","Asia","B"
"11889","Caryophyllaceae","BGBM",,,"Markus Döring","Plantae","Aladaglari, Emli Vadisi, upper valley at entrance to Parmakaya valley, 2170m","Silene",,"PreservedSpecimen","Magnoliophyta","2170","pruinosa",,"Silene pruinosa Boiss.","TR","1999-08-10 00:00:00.0","ICBN","1462","Boiss.","Nigde","Caryophyllales","Asia","B"
"11864","Scrophulariaceae","BGBM",,,"Markus Döring","Plantae","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2500m","Pedicularis","Variety","PreservedSpecimen","Magnoliophyta","2500","comosa",,"Pedicularis comosa var. sibthorpii (Boiss.) Boiss.","TR","1999-08-09 00:00:00.0","ICBN","1437","(Boiss.) Boiss.","Adana","Scrophulariales","Asia","B"
"11869","Asteraceae","BGBM",,,"Markus Döring","Plantae","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, below ridge of southern slope, 2600m","Leontodon","Variety","PreservedSpecimen","Magnoliophyta","2600","oxylepis",,"Leontodon oxylepis var. oxylepis","TR","1999-08-09 00:00:00.0","ICBN","1439bx135",,"Adana","Asterales","Asia","B"
"11874","Orobanchaceae","BGBM",,,"Markus Döring","Plantae","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2550m","Orobanche",,"PreservedSpecimen","Magnoliophyta","2550","coelestis",,"Orobanche coelestis (Reut.) Beck","TR","1999-08-09 00:00:00.0","ICBN","1443","(Reut.) Beck","Adana","Scrophulariales","Asia","B"
"11877","Brassicaceae","BGBM","flexibile",,"Markus Döring","Plantae","Aladaglari, Emli Vadisi, upper valley at entrance to Parmakaya valley, 2100m","Alyssum","Subspecies","PreservedSpecimen","Magnoliophyta","2100","condensatum",,"Alyssum condensatum subsp. flexibile (Nyár.) Dudley","TR","1999-08-10 00:00:00.0","ICBN","1451","(Nyár.) Dudley","Nigde","Capparales","Asia","B"
"11881","Poaceae","BGBM",,,"Markus Döring","Plantae","Aladaglari, Emli Vadisi, upper valley at entrance to Parmakaya valley, 2100m","Festuca","Variety","PreservedSpecimen","Magnoliophyta","2100","pinifolia",,"Festuca pinifolia var. pinifolia","TR","1999-08-10 00:00:00.0","ICBN","1455",,"Nigde","Cyperales","Asia","B"
"11901","Brassicaceae","BGBM",,,"Markus Döring","Plantae","Aladaglari, Emli Vadisi, upper valley behind entrance to Parmakaya valley, 2150m","Aethionema",,"PreservedSpecimen","Magnoliophyta","2150","coridifolium",,"Aethionema coridifolium DC.","TR","1999-08-10 00:00:00.0","ICBN","1473","DC.","Nigde","Capparales","Asia","B"
"11870","Asteraceae","BGBM",,,"Markus Döring","Plantae","Lycian Akdaglari above Gömbe, above Subasi Yayla, 2400m","Centaurea",,"PreservedSpecimen","Magnoliophyta","2400","bourgaei",,"Centaurea bourgaei Boiss.","TR","1999-06-27 00:00:00.0","ICBN","144","Boiss.","Mugla","Asterales","Asia","B"
"11871","Caryophyllaceae","BGBM","dianthifolia",,"Markus Döring","Plantae","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2550m","Minuartia","Subspecies","PreservedSpecimen","Magnoliophyta","2550","dianthifolia",,"Minuartia dianthifolia subsp. dianthifolia","TR","1999-08-09 00:00:00.0","ICBN","1440",,"Adana","Caryophyllales","Asia","B"
"11872","Caryophyllaceae","BGBM","cf. masmenaea",,"Markus Döring","Plantae","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2550m","Silene","Subspecies","PreservedSpecimen","Magnoliophyta","2550","caryophylloides",,"Silene caryophylloides subsp. cf. masmenaea (Boiss.) Coode & Cullen","TR","1999-08-09 00:00:00.0","ICBN","1441","(Boiss.) Coode & Cullen","Adana","Caryophyllales","Asia","B"
"11921","Cupressaceae","BGBM","excelsa",,"Markus Döring","Plantae","Aladaglari, Emli Vadisi, upper valley above Siyirma Bogazi. N37°45´52´´ O35°09´59´´, 2200m","Juniperus","Subspecies","PreservedSpecimen","Pinophyta","2200","excelsa",,"Juniperus excelsa subsp. excelsa","TR","1999-08-10 00:00:00.0","ICBN","1491",,"Nigde","Pinales","Asia","B"
"11932","Rubiaceae","BGBM",,,"Markus Döring","Plantae","Aladaglari, Emli Vadisi, upper valley above Siyirma Bogazi. N37°45´52´´ O35°09´59´´, 2200m","Galium",,"PreservedSpecimen","Magnoliophyta","2200","aladaghense",,"Galium aladaghense Parolly","TR","1999-08-10 00:00:00.0","ICBN","1501","Parolly","Nigde","Rubiales","Asia","B"
"11922","Boraginaceae","BGBM",,,"Markus Döring","Plantae","Aladaglari, Emli Vadisi, upper valley above Siyirma Bogazi. N37°45´52´´ O35°09´59´´, 2200m","Onosma",,"PreservedSpecimen","Magnoliophyta","2200","nana",,"Onosma nana DC.","TR","1999-08-10 00:00:00.0","ICBN","1492","DC.","Nigde","Lamiales","Asia","B"
"11879","Liliaceae","BGBM",,,"Markus Döring","Plantae","Aladaglari, Emli Vadisi, upper valley at entrance to Parmakaya valley, 2100m","Muscari",,"PreservedSpecimen","Magnoliophyta","2100","cf. neglectum / armeniacum / bourgaei",,"Muscari cf. neglectum / armeniacum / bourgaei","TR","1999-08-10 00:00:00.0","ICBN","1453",,"Nigde","Liliales","Asia","B"
"11923","Asteraceae","BGBM",,,"Markus Döring","Plantae","Aladaglari, Emli Vadisi, upper valley above Siyirma Bogazi. N37°45´52´´ O35°09´59´´, 2200m","Scorzonera","Variety","PreservedSpecimen","Magnoliophyta","2200","cana",,"Scorzonera cana var. radicosa (Boiss.) D.F.Chamb.","TR","1999-08-10 00:00:00.0","ICBN","1493","(Boiss.) D.F.Chamb.","Nigde","Asterales","Asia","B"
"11927","Papaveraceae","BGBM",,,"Markus Döring","Plantae","Aladaglari, Emli Vadisi, upper valley above Siyirma Bogazi. N37°45´52´´ O35°09´59´´, 2200m","Papaver",,"PreservedSpecimen","Magnoliophyta","2200","persicum",,"Papaver persicum Lindl.","TR","1999-08-10 00:00:00.0","ICBN","1497","Lindl.","Nigde","Papaverales","Asia","B"
"11882","Caryophyllaceae","BGBM",,,"Markus Döring","Plantae","Aladaglari, Emli Vadisi, upper valley at entrance to Parmakaya valley, 2100m","Dianthus","Variety","PreservedSpecimen","Magnoliophyta","2100","zonatus",,"Dianthus zonatus var. zonatus","TR","1999-08-10 00:00:00.0","ICBN","1456",,"Nigde","Caryophyllales","Asia","B"
"11883","Caryophyllaceae","BGBM",,,"Markus Döring","Plantae","Aladaglari, Emli Vadisi, upper valley at entrance to Parmakaya valley, 2100m","Minuartia",,"PreservedSpecimen","Magnoliophyta","2100","juniperina",,"Minuartia juniperina (L.) Maire & Petitm.","TR","1999-08-10 00:00:00.0","ICBN","1457","(L.) Maire & Petitm.","Nigde","Caryophyllales","Asia","B"
"11931","Dipsacaceae","BGBM",,,"Markus Döring","Plantae","Aladaglari, Emli Vadisi, upper valley above Siyirma Bogazi. N37°45´52´´ O35°09´59´´, 2200m","Scabiosa",,"PreservedSpecimen","Magnoliophyta","2200","ochroleuca",,"Scabiosa ochroleuca L.","TR","1999-08-10 00:00:00.0","ICBN","1500","L.","Nigde","Dipsacales","Asia","B"
"11885","Poaceae","BGBM",,,"Markus Döring","Plantae","Aladaglari, Emli Vadisi, upper valley at entrance to Parmakaya valley, 2100m","Elytrigia",,"PreservedSpecimen","Magnoliophyta","2100","tauri",,"Elytrigia tauri (Boiss. & Balansa) Tzvelev.","TR","1999-08-10 00:00:00.0","ICBN","1459","(Boiss. & Balansa) Tzvelev.","Nigde","Cyperales","Asia","B"
"11934","Caryophyllaceae","BGBM",,,"Markus Döring","Plantae","Aladaglari, lower Yalak Deresi, before entrance to gorge, 2350m","Dianthus",,"PreservedSpecimen","Magnoliophyta","2350","floribundus",,"Dianthus floribundus Boiss.","TR","1999-08-12 00:00:00.0","ICBN","1503","Boiss.","Nigde","Caryophyllales","Asia","B"
"11886","Boraginaceae","BGBM","cariense",,"Markus Döring","Plantae","Lycian Akdaglari above Gömbe, above Subasi Yayla, 2400m","Cynoglossum","Variety","PreservedSpecimen","Magnoliophyta","2400","lithospermifolium",,"Cynoglossum lithospermifolium var. cariense","TR","1999-06-27 00:00:00.0","ICBN","146",,"Mugla","Lamiales","Asia","B"
"11935","Brassicaceae","BGBM",,,"Markus Döring","Plantae","Aladaglari, lower Yalak Deresi, before entrance to gorge, 2350m","Alyssum",,"PreservedSpecimen","Magnoliophyta","2350","aurantiacum",,"Alyssum aurantiacum Boiss.","TR","1999-08-12 00:00:00.0","ICBN","1504","Boiss.","Nigde","Capparales","Asia","B"
"11887","Hypericaceae","BGBM",,,"Markus Döring","Plantae","Aladaglari, Emli Vadisi, upper valley at entrance to Parmakaya valley, 2170m","Hypericum",,"PreservedSpecimen","Magnoliophyta","2170","scabrum",,"Hypericum scabrum L.","TR","1999-08-10 00:00:00.0","ICBN","1460","L.","Nigde","Malpighiales","Asia","B"
"11925","Lamiaceae","BGBM","tauricola",,"Markus Döring","Plantae","Aladaglari, Emli Vadisi, upper valley above Siyirma Bogazi. N37°45´52´´ O35°09´59´´, 2200m","Teucrium","Subspecies","PreservedSpecimen","Magnoliophyta","2200","chamaedrys",,"Teucrium chamaedrys subsp. tauricola Rech. f.","TR","1999-08-10 00:00:00.0","ICBN","1495","Rech. f.","Nigde","Lamiales","Asia","B"
"11933","Fabaceae","BGBM","hypoleuca",,"Markus Döring","Plantae","Aladaglari, lower Yalak Deresi, before entrance to gorge, 2350m","Vicia","Subspecies","PreservedSpecimen","Magnoliophyta","2350","alpestris",,"Vicia alpestris subsp. hypoleuca (Boiss. & Noe) P.H. Davis","TR","1999-08-12 00:00:00.0","ICBN","1502","(Boiss. & Noe) P.H. Davis","Nigde","Fabales","Asia","B"
"11894","Asteraceae","BGBM",,,"Markus Döring","Plantae","Aladaglari, Emli Vadisi, upper valley at entrance to Parmakaya valley, 2170m","Hieracium",,"PreservedSpecimen","Magnoliophyta","2170","pilosella",,"Hieracium pilosella L.","TR","1999-08-10 00:00:00.0","ICBN","1466","L.","Nigde","Asterales","Asia","B"
"11895","Liliaceae","BGBM",,,"Markus Döring","Plantae","Aladaglari, Emli Vadisi, upper valley at entrance to Parmakaya valley, 2170m","Muscari",,"PreservedSpecimen","Magnoliophyta","2170","cf. neglectum / armeniacum / bourgaei",,"Muscari cf. neglectum / armeniacum / bourgaei","TR","1999-08-10 00:00:00.0","ICBN","1467",,"Nigde","Liliales","Asia","B"
"11896","Apiaceae","BGBM","microcarpum",,"Markus Döring","Plantae","Aladaglari, Emli Vadisi, upper valley at entrance to Parmakaya valley, 2170m","Bunium","Subspecies","PreservedSpecimen","Magnoliophyta","2170","microcarpum",,"Bunium microcarpum subsp. microcarpum","TR","1999-08-10 00:00:00.0","ICBN","1468",,"Nigde","Apiales","Asia","B"
"11939","Poaceae","BGBM",,,"Markus Döring","Plantae","Aladaglari, lower Yalak Deresi, before entrance to gorge, 2350m","Poa",,"PreservedSpecimen","Magnoliophyta","2350","bulbosa agg.",,"Poa bulbosa agg. L.","TR","1999-08-12 00:00:00.0","ICBN","1508","L.","Nigde","Cyperales","Asia","B"
"11897","Ranunculaceae","BGBM",,,"Markus Döring","Plantae","Lycian Akdaglari above Gömbe, 2300m","Ranunculus",,"PreservedSpecimen","Magnoliophyta","2300","brevifolius",,"Ranunculus brevifolius Ten.","TR","1999-06-27 00:00:00.0","ICBN","147","Ten.","Mugla","Ranunculales","Asia","B"
"11898","Campanulaceae","BGBM","hispida",,"Markus Döring","Plantae","Aladaglari, Emli Vadisi, upper valley behind entrance to Parmakaya valley, 2150m","Campanula","Subspecies","PreservedSpecimen","Magnoliophyta","2150","glomerata",,"Campanula glomerata subsp. hispida (Witasek) Hayek","TR","1999-08-10 00:00:00.0","ICBN","1470","(Witasek) Hayek","Nigde","Campanulales","Asia","B"
"11899","Asteraceae","BGBM",,,"Markus Döring","Plantae","Aladaglari, Emli Vadisi, upper valley behind entrance to Parmakaya valley, 2150m","Scorzonera",,"PreservedSpecimen","Magnoliophyta","2150","cinerea",,"Scorzonera cinerea Boiss.","TR","1999-08-10 00:00:00.0","ICBN","1471","Boiss.","Nigde","Asterales","Asia","B"
"11900","Crassulaceae","BGBM",,,"Markus Döring","Plantae","Aladaglari, Emli Vadisi, upper valley behind entrance to Parmakaya valley, 2150m","Prometheum",,"PreservedSpecimen","Magnoliophyta","2150","sempervivoides",,"Prometheum sempervivoides (Fisch. ex M.Bieb.) H.Ohba","TR","1999-08-10 00:00:00.0","ICBN","1472","(Fisch. ex M.Bieb.) H.Ohba","Nigde","Rosales","Asia","B"
"11946","Scrophulariaceae","BGBM",,,"Markus Döring","Plantae","Aladaglari, lower Yalak Deresi, before entrance to gorge, 2350m","Linaria",,"PreservedSpecimen","Magnoliophyta","2350","corifolia",,"Linaria corifolia Desf.","TR","1999-08-12 00:00:00.0","ICBN","1514","Desf.","Nigde","Scrophulariales","Asia","B"
"11936","Campanulaceae","BGBM","rigidum",,"Markus Döring","Plantae","Aladaglari, lower Yalak Deresi, before entrance to gorge, 2350m","Asyneuma","Subspecies","PreservedSpecimen","Magnoliophyta","2350","rigidum",,"Asyneuma rigidum subsp. rigidum","TR","1999-08-12 00:00:00.0","ICBN","1505",,"Nigde","Campanulales","Asia","B"
"11937","Asteraceae","BGBM","argenteum",,"Markus Döring","Plantae","Aladaglari, lower Yalak Deresi, before entrance to gorge, 2350m","Tanacetum","Subspecies","PreservedSpecimen","Magnoliophyta","2350","argenteum",,"Tanacetum argenteum subsp. argenteum","TR","1999-08-12 00:00:00.0","ICBN","1506",,"Nigde","Asterales","Asia","B"
"11938","Poaceae","BGBM",,,"Markus Döring","Plantae","Aladaglari, lower Yalak Deresi, before entrance to gorge, 2350m","Sesleria",,"PreservedSpecimen","Magnoliophyta","2350","alba",,"Sesleria alba Sm.","TR","1999-08-12 00:00:00.0","ICBN","1507","Sm.","Nigde","Cyperales","Asia","B"
"11941","Boraginaceae","BGBM",,,"Markus Döring","Plantae","Lycian Akdaglari above Gömbe, road to Subasi Yayla, 1600m","Alkanna","Variety","PreservedSpecimen","Magnoliophyta","1600","orientalis",,"Alkanna orientalis var. leucantha (Bornm.) Hub.- Mor.","TR","1999-06-27 00:00:00.0","ICBN","151","(Bornm.) Hub.- Mor.","Mugla","Lamiales","Asia","B"
"11953","Lamiaceae","BGBM",,,"Markus Döring","Plantae","Aladaglari, lower Yalak Deresi, before entrance to gorge, 2400m","Salvia",,"PreservedSpecimen","Magnoliophyta","2400","caespitosa",,"Salvia caespitosa Benth.","TR","1999-08-12 00:00:00.0","ICBN","1520","Benth.","Nigde","Lamiales","Asia","B"
"11909","Poaceae","BGBM","anatolica",,"Markus Döring","Plantae","Aladaglari, Emli Vadisi, upper valley above Siyirma Bogazi. N37°45´52´´ O35°09´59´´, 2200m","Festuca","Subspecies","PreservedSpecimen","Magnoliophyta","2200","anatolica",,"Festuca anatolica subsp. anatolica","TR","1999-08-10 00:00:00.0","ICBN","1480",,"Nigde","Cyperales","Asia","B"
"11950","unbekannt","BGBM",,,"Markus Döring","Plantae","Aladaglari, lower Yalak Deresi, before entrance to gorge, 2400m","noch unbestimmt !!!",,"PreservedSpecimen",,"2400",,,"noch unbestimmt !!!","TR","1999-08-12 00:00:00.0","ICBN","1518",,"Nigde",,"Asia","B"
"11911","Crassulaceae","BGBM",,,"Markus Döring","Plantae","Aladaglari, Emli Vadisi, upper valley above Siyirma Bogazi. N37°45´52´´ O35°09´59´´, 2200m","Sedum",,"PreservedSpecimen","Magnoliophyta","2200","ursi",,"Sedum ursi t´Hart","TR","1999-08-10 00:00:00.0","ICBN","1482","t´Hart","Nigde","Rosales","Asia","B"
"11958","Rubiaceae","BGBM",,,"Markus Döring","Plantae","Aladaglari, lower Yalak Deresi, before entrance to gorge, 2400m","Galium",,"PreservedSpecimen","Magnoliophyta","2400","cilicicum",,"Galium cilicicum Boiss.","TR","1999-08-12 00:00:00.0","ICBN","1525","Boiss.","Nigde","Rubiales","Asia","B"
"11942","Plumbaginaceae","BGBM",,,"Markus Döring","Plantae","Aladaglari, lower Yalak Deresi, before entrance to gorge, 2350m","Acantholimon",,"PreservedSpecimen","Magnoliophyta","2350","lycaonicum",,"Acantholimon lycaonicum Boiss. & Heldr.","TR","1999-08-12 00:00:00.0","ICBN","1510","Boiss. & Heldr.","Nigde","Plumbaginales","Asia","B"
