"ID","NOMENCLATURAL_CODE","LOCALITY","SCIENTIFIC_NAME","COLLECTOR","ORDER","CATALOG_NUMBER","GENUS","EARLIEST_DATE_COLLECTED","CONTINENT","BASIS_OF_RECORD","INFRASPECIFIC_EPITHET","FAMILY","COUNTRY","KINGDOM","STATE_PROVINCE","MINIMUM_ELEVATION_IN_METERS","INSTITUTION_CODE","PHYLUM","DECIMAL_LATITUDE","IDENTIFIED_BY","CLASS","COLLECTION_CODE","SPECIFIC_EPITHET","DECIMAL_LONGITUDE"
"6465","ICBN","Aladaglari, northern part (?Black Aladaglari?), 2310m","Cotoneaster nummularia J.C.Fisch. & C.A.Mey.","Markus Döring","Rosales","1339","Cotoneaster","1999-08-08 00:00:00.0","Asia","PreservedSpecimen",,"Rosaceae","TR","Plantae","Nigde","2310","BGBM","Magnoliophyta","37.90000","Markus Döring",,"B","nummularia","35.15200"
"6466","ICBN","Beydaglari, Kizlar sivrisi, western scree slope far beneath the summit, 2250m","Ranunculus brevifolius Ten.","Markus Döring","Ranunculales","133x20","Ranunculus","1999-07-04 00:00:00.0","Asia","PreservedSpecimen",,"Ranunculaceae","TR","Plantae","Antalya","2250","BGBM","Magnoliophyta","36.60000","Markus Döring",,"B","brevifolius","30.10000"
"6467","ICBN","Lycian Akdaglari above Gömbe, above Subasi Yayla, 2500m","Corydalis cf. erdelii Zucc.","Markus Döring","Papaverales","134","Corydalis","1999-06-27 00:00:00.0","Asia","PreservedSpecimen",,"Papaveraceae","TR","Plantae","Mugla","2500","BGBM","Magnoliophyta","36.56300","Markus Döring",,"B","cf. erdelii","29.63000"
"6468","ICBN","Aladaglari, northern part (?Black Aladaglari?), 2310m","Asphodeline taurica (Pall.) Kunth","Markus Döring","Liliales","1340","Asphodeline","1999-08-08 00:00:00.0","Asia","PreservedSpecimen",,"Liliaceae","TR","Plantae","Nigde","2310","BGBM","Magnoliophyta","37.90000","Markus Döring",,"B","taurica","35.15200"
"6469","ICBN","Aladaglari, northern part (?Black Aladaglari?), 2300m","Centaurea reuterana var. phrygia Bornm.","Markus Döring","Asterales","1341","Centaurea","1999-08-08 00:00:00.0","Asia","PreservedSpecimen",,"Asteraceae","TR","Plantae","Nigde","2300","BGBM","Magnoliophyta","37.90000","Markus Döring",,"B","reuterana","35.15200"
"6470","ICBN","Aladaglari, northern part (?Black Aladaglari?), 2300m","Phlomis capitata Boiss.","Markus Döring","Lamiales","1342","Phlomis","1999-08-08 00:00:00.0","Asia","PreservedSpecimen",,"Lamiaceae","TR","Plantae","Nigde","2300","BGBM","Magnoliophyta","37.90000","Markus Döring",,"B","capitata","35.15200"
"6471","ICBN","Aladaglari, Kayacik DeresiKaraçik Derese, 2400m","Salvia absconditiflora Greuter & Burdet","Markus Döring","Lamiales","1343","Salvia","1999-08-08 00:00:00.0","Asia","PreservedSpecimen",,"Lamiaceae","TR","Plantae","Adana","2400","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","absconditiflora","35.12990"
"6472","ICBN","Aladaglari, Kayacik DeresiKaraçik Derese, 2400m","Aethionema iberideum (Boiss.) Boiss.","Markus Döring","Capparales","1353","Aethionema","1999-08-08 00:00:00.0","Asia","PreservedSpecimen",,"Brassicaceae","TR","Plantae","Adana","2400","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","iberideum","35.12990"
"6473","ICBN","Lycian Akdaglari above Gömbe, above Subasi Yayla, 2400m","Galium incanum subsp. elatius (Boiss.) Ehrend.","Markus Döring","Rubiales","136","Galium","1999-06-27 00:00:00.0","Asia","PreservedSpecimen","elatius","Rubiaceae","TR","Plantae","Mugla","2400","BGBM","Magnoliophyta","36.56300","Markus Döring",,"B","incanum","29.63000"
"6474","ICBN","Lycian Akdaglari above Gömbe, above Subasi Yayla, 2400m","Allium spec.","Markus Döring","Liliales","137","Allium","1999-06-27 00:00:00.0","Asia","PreservedSpecimen",,"Liliaceae","TR","Plantae","Mugla","2400","BGBM","Magnoliophyta","36.56300","Markus Döring",,"B","spec.","29.63000"
"6475","ICBN","Lycian Akdaglari above Gömbe, above Subasi Yayla, 2400m","Festuca pinifolia var. pinifolia","Markus Döring","Cyperales","139","Festuca","1999-06-27 00:00:00.0","Asia","PreservedSpecimen",,"Poaceae","TR","Plantae","Mugla","2400","BGBM","Magnoliophyta","36.56300","Markus Döring",,"B","pinifolia","29.63000"
"6476","ICBN","Sandras Dagi above Agla, Çiçekbaba Tepesi, 1150m","Teucrium sandrasicum O.Schwarz","Markus Döring","Lamiales","14","Teucrium","1999-06-19 00:00:00.0","Asia","PreservedSpecimen",,"Lamiaceae","TR","Plantae","Mugla","1150","BGBM","Magnoliophyta","37.07000","Markus Döring",,"B","sandrasicum","28.80000"
"6477","ICBN","Lycian Akdaglari above Gömbe, above Subasi Yayla, 2400m","Geranium tuberosum subsp. tuberosum","Markus Döring","Geraniales","140","Geranium","1999-06-27 00:00:00.0","Asia","PreservedSpecimen","tuberosum","Geraniaceae","TR","Plantae","Mugla","2400","BGBM","Magnoliophyta","36.56300","Markus Döring",,"B","tuberosum","29.63000"
"6478","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2400m","Crepis willdenowii Czerep.","Markus Döring","Asterales","1400","Crepis","1999-08-09 00:00:00.0","Asia","PreservedSpecimen",,"Asteraceae","TR","Plantae","Adana","2400","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","willdenowii","35.12990"
"6479","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2490m","Crepis willdenowii Czerep.","Markus Döring","Asterales","1400x131","Crepis","1999-08-09 00:00:00.0","Asia","PreservedSpecimen",,"Asteraceae","TR","Plantae","Adana","2490","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","willdenowii","35.12990"
"6480","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2400m","Linum obtusatum (Boiss.) Stapf","Markus Döring","Linales","1401","Linum","1999-08-09 00:00:00.0","Asia","PreservedSpecimen",,"Linaceae","TR","Plantae","Adana","2400","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","obtusatum","35.12990"
"6481","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2400m","Asyneuma limonifolium subsp. limonifolium","Markus Döring","Campanulales","1402","Asyneuma","1999-08-09 00:00:00.0","Asia","PreservedSpecimen","limonifolium","Campanulaceae","TR","Plantae","Adana","2400","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","limonifolium","35.12990"
"6482","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2400m","Asperula stricta subsp. grandiflora Schönb.-Tem.","Markus Döring","Rubiales","1403","Asperula","1999-08-09 00:00:00.0","Asia","PreservedSpecimen","grandiflora","Rubiaceae","TR","Plantae","Adana","2400","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","stricta","35.12990"
"6483","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2490m","Asperula stricta subsp. grandiflora Schönb.-Tem.","Markus Döring","Rubiales","1403x131","Asperula","1999-08-09 00:00:00.0","Asia","PreservedSpecimen","grandiflora","Rubiaceae","TR","Plantae","Adana","2490","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","stricta","35.12990"
"6484","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2400m","Dianthus zonatus var. zonatus","Markus Döring","Caryophyllales","1404","Dianthus","1999-08-09 00:00:00.0","Asia","PreservedSpecimen",,"Caryophyllaceae","TR","Plantae","Adana","2400","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","zonatus","35.12990"
"6485","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2490m","Dianthus zonatus var. zonatus","Markus Döring","Caryophyllales","1404x131","Dianthus","1999-08-09 00:00:00.0","Asia","PreservedSpecimen",,"Caryophyllaceae","TR","Plantae","Adana","2490","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","zonatus","35.12990"
"6486","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2400m","Erysimum kotschyanum Gay","Markus Döring","Capparales","1405","Erysimum","1999-08-09 00:00:00.0","Asia","PreservedSpecimen",,"Brassicaceae","TR","Plantae","Adana","2400","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","kotschyanum","35.12990"
"6487","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2400m","Centaurea reuterana var. phrygia Bornm.","Markus Döring","Asterales","1406","Centaurea","1999-08-09 00:00:00.0","Asia","PreservedSpecimen",,"Asteraceae","TR","Plantae","Adana","2400","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","reuterana","35.12990"
"6488","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, below ridge of southern slope, 2600m","Centaurea reuterana var. phrygia Bornm.","Markus Döring","Asterales","1406x135","Centaurea","1999-08-09 00:00:00.0","Asia","PreservedSpecimen",,"Asteraceae","TR","Plantae","Adana","2600","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","reuterana","35.12990"
"6489","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2400m","Arenaria acerosa Boiss.","Markus Döring","Caryophyllales","1407","Arenaria","1999-08-09 00:00:00.0","Asia","PreservedSpecimen",,"Caryophyllaceae","TR","Plantae","Adana","2400","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","acerosa","35.12990"
"6490","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2510m","Asyneuma lobelioides (Willd.) Hand.-Mazz.","Markus Döring","Campanulales","1407x133","Asyneuma","1999-08-09 00:00:00.0","Asia","PreservedSpecimen",,"Campanulaceae","TR","Plantae","Adana","2510","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","lobelioides","35.12990"
"6491","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2400m","Pimpinella tragium subsp. lithophila (I. Schischk.) Tutin","Markus Döring","Apiales","1408","Pimpinella","1999-08-09 00:00:00.0","Asia","PreservedSpecimen","lithophila","Apiaceae","TR","Plantae","Adana","2400","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","tragium","35.12990"
"6492","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2400m","Iberis simplex DC.","Markus Döring","Capparales","1409","Iberis","1999-08-09 00:00:00.0","Asia","PreservedSpecimen",,"Brassicaceae","TR","Plantae","Adana","2400","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","simplex","35.12990"
"6493","ICBN","Lycian Akdaglari above Gömbe, above Subasi Yayla, 2400m","Euphorbia herniariifolia var. glaberrima Hal.","Markus Döring","Euphorbiales","141","Euphorbia","1999-06-27 00:00:00.0","Asia","PreservedSpecimen",,"Euphorbiaceae","TR","Plantae","Mugla","2400","BGBM","Magnoliophyta","36.56300","Markus Döring",,"B","herniariifolia","29.63000"
"6494","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2400m","Cruciata taurica (Pall. ex Willd.) Ehrend.","Markus Döring","Rubiales","1410","Cruciata","1999-08-09 00:00:00.0","Asia","PreservedSpecimen",,"Rubiaceae","TR","Plantae","Adana","2400","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","taurica","35.12990"
"6495","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2400m","Helianthemum oelandicum subsp. canum (L.) Bonnier","Markus Döring","Violales","1411","Helianthemum","1999-08-09 00:00:00.0","Asia","PreservedSpecimen","canum","Cistaceae","TR","Plantae","Adana","2400","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","oelandicum","35.12990"
"6496","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2400m","Silene caryophylloides subsp. cf. masmenaea (Boiss.) Coode & Cullen","Markus Döring","Caryophyllales","1412","Silene","1999-08-09 00:00:00.0","Asia","PreservedSpecimen","cf. masmenaea","Caryophyllaceae","TR","Plantae","Adana","2400","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","caryophylloides","35.12990"
"6497","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2400m","Jurinella moschus subsp. moschus","Markus Döring","Asterales","1413","Jurinella","1999-08-09 00:00:00.0","Asia","PreservedSpecimen","moschus","Asteraceae","TR","Plantae","Adana","2400","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","moschus","35.12990"
"6498","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2400m","Arenaria ledebouriana var. ledebouriana","Markus Döring","Caryophyllales","1414","Arenaria","1999-08-09 00:00:00.0","Asia","PreservedSpecimen",,"Caryophyllaceae","TR","Plantae","Adana","2400","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","ledebouriana","35.12990"
"6499","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2490m","Arenaria ledebouriana var. ledebouriana","Markus Döring","Caryophyllales","1414x131","Arenaria","1999-08-09 00:00:00.0","Asia","PreservedSpecimen",,"Caryophyllaceae","TR","Plantae","Adana","2490","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","ledebouriana","35.12990"
"6500","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, below ridge of southern slope, 2600m","Arenaria ledebouriana var. ledebouriana","Markus Döring","Caryophyllales","1414x135","Arenaria","1999-08-09 00:00:00.0","Asia","PreservedSpecimen",,"Caryophyllaceae","TR","Plantae","Adana","2600","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","ledebouriana","35.12990"
"6501","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2400m","Bupleurum falcatum subsp. cernuum (Ten.) Arc.","Markus Döring","Apiales","1415","Bupleurum","1999-08-09 00:00:00.0","Asia","PreservedSpecimen","cernuum","Apiaceae","TR","Plantae","Adana","2400","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","falcatum","35.12990"
"6502","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2400m","Acantholimon lycaonicum Boiss. & Heldr.","Markus Döring","Plumbaginales","1416","Acantholimon","1999-08-09 00:00:00.0","Asia","PreservedSpecimen",,"Plumbaginaceae","TR","Plantae","Adana","2400","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","lycaonicum","35.12990"
"6503","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2400m","Elytrigia libanotica (Hack.) J.Holub.","Markus Döring","Cyperales","1417","Elytrigia","1999-08-09 00:00:00.0","Asia","PreservedSpecimen",,"Poaceae","TR","Plantae","Adana","2400","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","libanotica","35.12990"
"6504","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2400m","Sesleria alba Sm.","Markus Döring","Cyperales","1418","Sesleria","1999-08-09 00:00:00.0","Asia","PreservedSpecimen",,"Poaceae","TR","Plantae","Adana","2400","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","alba","35.12990"
"6505","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2490m","Astragalus lineatus var. lineatus","Markus Döring","Fabales","1419","Astragalus","1999-08-09 00:00:00.0","Asia","PreservedSpecimen",,"Fabaceae","TR","Plantae","Adana","2490","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","lineatus","35.12990"
"6506","ICBN","Lycian Akdaglari above Gömbe, above Subasi Yayla, 2400m","Ziziphora clinopodioides Lam.","Markus Döring","Lamiales","142","Ziziphora","1999-06-27 00:00:00.0","Asia","PreservedSpecimen",,"Lamiaceae","TR","Plantae","Mugla","2400","BGBM","Magnoliophyta","36.56300","Markus Döring",,"B","clinopodioides","29.63000"
"6507","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2490m","Anthemis cretica subsp. anatolica (Boiss.) Grierson","Markus Döring","Asterales","1420","Anthemis","1999-08-09 00:00:00.0","Asia","PreservedSpecimen","anatolica","Asteraceae","TR","Plantae","Adana","2490","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","cretica","35.12990"
"6508","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2490m","Draba bruniifolia subsp. bruniifolia","Markus Döring","Capparales","1421","Draba","1999-08-09 00:00:00.0","Asia","PreservedSpecimen","bruniifolia","Brassicaceae","TR","Plantae","Adana","2490","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","bruniifolia","35.12990"
"6509","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2490m","Thymus brachychilus Jalas","Markus Döring","Lamiales","1422","Thymus","1999-08-09 00:00:00.0","Asia","PreservedSpecimen",,"Lamiaceae","TR","Plantae","Adana","2490","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","brachychilus","35.12990"
"6510","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2500m","Thymus brachychilus Jalas","Markus Döring","Lamiales","1422x132","Thymus","1999-08-09 00:00:00.0","Asia","PreservedSpecimen",,"Lamiaceae","TR","Plantae","Adana","2500","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","brachychilus","35.12990"
"6511","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2490m","Alyssum condensatum subsp. flexibile (Nyár.) Dudley","Markus Döring","Capparales","1423","Alyssum","1999-08-09 00:00:00.0","Asia","PreservedSpecimen","flexibile","Brassicaceae","TR","Plantae","Adana","2490","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","condensatum","35.12990"
"6512","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2490m","Scorzonera cana var. radicosa (Boiss.) D.F.Chamb.","Markus Döring","Asterales","1424","Scorzonera","1999-08-09 00:00:00.0","Asia","PreservedSpecimen",,"Asteraceae","TR","Plantae","Adana","2490","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","cana","35.12990"
"6513","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2490m","Minuartia leucocephala (Boiss.) Mattf.","Markus Döring","Caryophyllales","1425","Minuartia","1999-08-09 00:00:00.0","Asia","PreservedSpecimen",,"Caryophyllaceae","TR","Plantae","Adana","2490","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","leucocephala","35.12990"
"6514","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2490m","Acantholimon lycaonicum Boiss. & Heldr.","Markus Döring","Plumbaginales","1426","Acantholimon","1999-08-09 00:00:00.0","Asia","PreservedSpecimen",,"Plumbaginaceae","TR","Plantae","Adana","2490","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","lycaonicum","35.12990"
"6515","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2490m","Silene caryophylloides subsp. stentoria (Fenzl) Coode & Cullen","Markus Döring","Caryophyllales","1427","Silene","1999-08-09 00:00:00.0","Asia","PreservedSpecimen","stentoria","Caryophyllaceae","TR","Plantae","Adana","2490","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","caryophylloides","35.12990"
"6516","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, below ridge of southern slope, 2600m","Silene pruinosa Boiss.","Markus Döring","Caryophyllales","1427x135","Silene","1999-08-09 00:00:00.0","Asia","PreservedSpecimen",,"Caryophyllaceae","TR","Plantae","Adana","2600","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","pruinosa","35.12990"
"6517","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2490m","Poa alpina subsp. fallax F.Herm.","Markus Döring","Cyperales","1428","Poa","1999-08-09 00:00:00.0","Asia","PreservedSpecimen","fallax","Poaceae","TR","Plantae","Adana","2490","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","alpina","35.12990"
"6518","ICBN","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2400m","Asphodeline taurica (Pall.) Kunth","Markus Döring","Liliales","1429","Asphodeline","1999-08-09 00:00:00.0","Asia","PreservedSpecimen",,"Liliaceae","TR","Plantae","Adana","2400","BGBM","Magnoliophyta","37.82980","Markus Döring",,"B","taurica","35.12990"
