"GUID","MODIFIED","LINK","SOURCE_ID","NOMENCLATURAL_CODE","SCIENTIFIC_NAME","LOCALITY","ORDER","CATALOG_NUMBER","GENUS","CONTINENT","BASIS_OF_RECORD","INFRASPECIFIC_EPITHET","FAMILY","COUNTRY","KINGDOM","STATE_PROVINCE","MINIMUM_ELEVATION_IN_METERS","PHYLUM","INSTITUTION_CODE","DECIMAL_LATITUDE","CLASS","SPECIFIC_EPITHET","COLLECTION_CODE","DECIMAL_LONGITUDE"
"587a9ad9-8105-4f25-8b20-93324f8939f1-FOO",,"http://localhost:8080/occ/587a9ad9-8105-4f25-8b20-93324f8939f1-FOO","1416","ICBN","Acantholimon lycaonicum Boiss. & Heldr.","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2400m","Plumbaginales","1416","Acantholimon","Asia","PreservedSpecimen",,"Plumbaginaceae","TR","Plantae","Adana","2400","Magnoliophyta","BGBM","37.82980",,"lycaonicum","B","35.12990"
"91ae3680-b0e7-40c4-bf6f-6586d4eeb524-FOO",,"http://localhost:8080/occ/91ae3680-b0e7-40c4-bf6f-6586d4eeb524-FOO","1417","ICBN","Elytrigia libanotica (Hack.) J.Holub.","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2400m","Cyperales","1417","Elytrigia","Asia","PreservedSpecimen",,"Poaceae","TR","Plantae","Adana","2400","Magnoliophyta","BGBM","37.82980",,"libanotica","B","35.12990"
"ecdefdb2-9aa6-462c-aa64-7b2956b0882b-FOO",,"http://localhost:8080/occ/ecdefdb2-9aa6-462c-aa64-7b2956b0882b-FOO","1418","ICBN","Sesleria alba Sm.","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2400m","Cyperales","1418","Sesleria","Asia","PreservedSpecimen",,"Poaceae","TR","Plantae","Adana","2400","Magnoliophyta","BGBM","37.82980",,"alba","B","35.12990"
"c49c8c99-0636-4d9e-b8f3-584215dce54e-FOO",,"http://localhost:8080/occ/c49c8c99-0636-4d9e-b8f3-584215dce54e-FOO","1419","ICBN","Astragalus lineatus var. lineatus","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2490m","Fabales","1419","Astragalus","Asia","PreservedSpecimen",,"Fabaceae","TR","Plantae","Adana","2490","Magnoliophyta","BGBM","37.82980",,"lineatus","B","35.12990"
"827c9b50-5199-4a9a-9ff4-f06bd5c4537e-FOO",,"http://localhost:8080/occ/827c9b50-5199-4a9a-9ff4-f06bd5c4537e-FOO","142","ICBN","Ziziphora clinopodioides Lam.","Lycian Akdaglari above G�mbe, above Subasi Yayla, 2400m","Lamiales","142","Ziziphora","Asia","PreservedSpecimen",,"Lamiaceae","TR","Plantae","Mugla","2400","Magnoliophyta","BGBM","36.56300",,"clinopodioides","B","29.63000"
"87f60673-b55f-4a05-8794-b0df6f0f5a4b-FOO",,"http://localhost:8080/occ/87f60673-b55f-4a05-8794-b0df6f0f5a4b-FOO","1420","ICBN","Anthemis cretica subsp. anatolica (Boiss.) Grierson","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2490m","Asterales","1420","Anthemis","Asia","PreservedSpecimen","anatolica","Asteraceae","TR","Plantae","Adana","2490","Magnoliophyta","BGBM","37.82980",,"cretica","B","35.12990"
"30cbc9db-a60c-48a9-ae88-2dd9fd746635-FOO",,"http://localhost:8080/occ/30cbc9db-a60c-48a9-ae88-2dd9fd746635-FOO","1421","ICBN","Draba bruniifolia subsp. bruniifolia","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2490m","Capparales","1421","Draba","Asia","PreservedSpecimen","bruniifolia","Brassicaceae","TR","Plantae","Adana","2490","Magnoliophyta","BGBM","37.82980",,"bruniifolia","B","35.12990"
"ab5cd11e-7d8c-442f-9947-13f41eb7aeba-FOO",,"http://localhost:8080/occ/ab5cd11e-7d8c-442f-9947-13f41eb7aeba-FOO","1422","ICBN","Thymus brachychilus Jalas","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2490m","Lamiales","1422","Thymus","Asia","PreservedSpecimen",,"Lamiaceae","TR","Plantae","Adana","2490","Magnoliophyta","BGBM","37.82980",,"brachychilus","B","35.12990"
"fd729398-c5e9-4e5f-9717-7189bd590caf-FOO",,"http://localhost:8080/occ/fd729398-c5e9-4e5f-9717-7189bd590caf-FOO","1422x132","ICBN","Thymus brachychilus Jalas","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2500m","Lamiales","1422x132","Thymus","Asia","PreservedSpecimen",,"Lamiaceae","TR","Plantae","Adana","2500","Magnoliophyta","BGBM","37.82980",,"brachychilus","B","35.12990"
"72d54ab6-6857-4f55-94b7-a2f2f22bf157-FOO",,"http://localhost:8080/occ/72d54ab6-6857-4f55-94b7-a2f2f22bf157-FOO","1423","ICBN","Alyssum condensatum subsp. flexibile (Ny�r.) Dudley","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2490m","Capparales","1423","Alyssum","Asia","PreservedSpecimen","flexibile","Brassicaceae","TR","Plantae","Adana","2490","Magnoliophyta","BGBM","37.82980",,"condensatum","B","35.12990"
"2f4cccc2-3ca7-4116-940f-2fb5401752fa-FOO",,"http://localhost:8080/occ/2f4cccc2-3ca7-4116-940f-2fb5401752fa-FOO","1424","ICBN","Scorzonera cana var. radicosa (Boiss.) D.F.Chamb.","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2490m","Asterales","1424","Scorzonera","Asia","PreservedSpecimen",,"Asteraceae","TR","Plantae","Adana","2490","Magnoliophyta","BGBM","37.82980",,"cana","B","35.12990"
"439d5452-4a6d-4313-831a-3d8506f914b1-FOO",,"http://localhost:8080/occ/439d5452-4a6d-4313-831a-3d8506f914b1-FOO","1425","ICBN","Minuartia leucocephala (Boiss.) Mattf.","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2490m","Caryophyllales","1425","Minuartia","Asia","PreservedSpecimen",,"Caryophyllaceae","TR","Plantae","Adana","2490","Magnoliophyta","BGBM","37.82980",,"leucocephala","B","35.12990"
"bfd74c92-d00c-4eb7-b16e-52d785c082c1-FOO",,"http://localhost:8080/occ/bfd74c92-d00c-4eb7-b16e-52d785c082c1-FOO","1426","ICBN","Acantholimon lycaonicum Boiss. & Heldr.","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2490m","Plumbaginales","1426","Acantholimon","Asia","PreservedSpecimen",,"Plumbaginaceae","TR","Plantae","Adana","2490","Magnoliophyta","BGBM","37.82980",,"lycaonicum","B","35.12990"
"41dd3ab3-a6e6-43e3-bec6-5cb749646371-FOO",,"http://localhost:8080/occ/41dd3ab3-a6e6-43e3-bec6-5cb749646371-FOO","1427","ICBN","Silene caryophylloides subsp. stentoria (Fenzl) Coode & Cullen","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2490m","Caryophyllales","1427","Silene","Asia","PreservedSpecimen","stentoria","Caryophyllaceae","TR","Plantae","Adana","2490","Magnoliophyta","BGBM","37.82980",,"caryophylloides","B","35.12990"
"ff3383b3-1dab-4cbf-824f-5182749b7459-FOO",,"http://localhost:8080/occ/ff3383b3-1dab-4cbf-824f-5182749b7459-FOO","1427x135","ICBN","Silene pruinosa Boiss.","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, below ridge of southern slope, 2600m","Caryophyllales","1427x135","Silene","Asia","PreservedSpecimen",,"Caryophyllaceae","TR","Plantae","Adana","2600","Magnoliophyta","BGBM","37.82980",,"pruinosa","B","35.12990"
"b542309c-8d07-4ae4-b9c4-4b9810c31003-FOO",,"http://localhost:8080/occ/b542309c-8d07-4ae4-b9c4-4b9810c31003-FOO","1428","ICBN","Poa alpina subsp. fallax F.Herm.","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2490m","Cyperales","1428","Poa","Asia","PreservedSpecimen","fallax","Poaceae","TR","Plantae","Adana","2490","Magnoliophyta","BGBM","37.82980",,"alpina","B","35.12990"
"c43e4049-1181-487d-9448-1598c795dde4-FOO",,"http://localhost:8080/occ/c43e4049-1181-487d-9448-1598c795dde4-FOO","1429","ICBN","Asphodeline taurica (Pall.) Kunth","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2400m","Liliales","1429","Asphodeline","Asia","PreservedSpecimen",,"Liliaceae","TR","Plantae","Adana","2400","Magnoliophyta","BGBM","37.82980",,"taurica","B","35.12990"
"8fcd8a9b-8238-48db-9d61-06669dd6e99f-FOO",,"http://localhost:8080/occ/8fcd8a9b-8238-48db-9d61-06669dd6e99f-FOO","143","ICBN","Tragopogon olympicus Boiss.","Lycian Akdaglari above G�mbe, 2300m","Asterales","143","Tragopogon","Asia","PreservedSpecimen",,"Asteraceae","TR","Plantae","Mugla","2300","Magnoliophyta","BGBM","36.56300",,"olympicus","B","29.63000"
"7e2f51d0-f1f4-425c-b2f6-0800ef49be5e-FOO",,"http://localhost:8080/occ/7e2f51d0-f1f4-425c-b2f6-0800ef49be5e-FOO","1430","ICBN","Aurinia rupestris subsp. cyclocarpa","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2500m","Capparales","1430","Aurinia","Asia","PreservedSpecimen","cyclocarpa","Brassicaceae","TR","Plantae","Adana","2500","Magnoliophyta","BGBM","37.82980",,"rupestris","B","35.12990"
"747e7b35-1ab6-4e47-a691-06a3fa123d37-FOO",,"http://localhost:8080/occ/747e7b35-1ab6-4e47-a691-06a3fa123d37-FOO","1431","ICBN","Gypsophila libanotica Boiss.","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2500m","Caryophyllales","1431","Gypsophila","Asia","PreservedSpecimen",,"Caryophyllaceae","TR","Plantae","Adana","2500","Magnoliophyta","BGBM","37.82980",,"libanotica","B","35.12990"
"cab72c87-cffb-41d7-ba26-ca232de1acfc-FOO",,"http://localhost:8080/occ/cab72c87-cffb-41d7-ba26-ca232de1acfc-FOO","1432","ICBN","Aethionema capitatum Boiss. & Balansa","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2500m","Capparales","1432","Aethionema","Asia","PreservedSpecimen",,"Brassicaceae","TR","Plantae","Adana","2500","Magnoliophyta","BGBM","37.82980",,"capitatum","B","35.12990"
"0522a46e-ad21-43fc-b3be-097f18da4934-FOO",,"http://localhost:8080/occ/0522a46e-ad21-43fc-b3be-097f18da4934-FOO","1433","ICBN","Aethionema oppositifolium (Pers.) Hedge","Aladaglari, Emli Vadisi, upper valley at entrance to Parmakaya valley, 2100m","Capparales","1433","Aethionema","Asia","PreservedSpecimen",,"Brassicaceae","TR","Plantae","Nigde","2100","Magnoliophyta","BGBM","37.76660",,"oppositifolium","B","35.12540"
"987f4ace-9c6f-41d5-9427-9c22be89b556-FOO",,"http://localhost:8080/occ/987f4ace-9c6f-41d5-9427-9c22be89b556-FOO","1434","ICBN","Anthyllis vulneraria subsp. boissieri (Sagorski) Bornm.","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2510m","Fabales","1434","Anthyllis","Asia","PreservedSpecimen","boissieri","Fabaceae","TR","Plantae","Adana","2510","Magnoliophyta","BGBM","37.82980",,"vulneraria","B","35.12990"
"73eff961-752e-4e4e-ae1f-2e75f1c348c6-FOO",,"http://localhost:8080/occ/73eff961-752e-4e4e-ae1f-2e75f1c348c6-FOO","1435","ICBN","Polygala anatolica Boiss. & Heldr.","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2510m","Polygalales","1435","Polygala","Asia","PreservedSpecimen",,"Polygalaceae","TR","Plantae","Adana","2510","Magnoliophyta","BGBM","37.82980",,"anatolica","B","35.12990"
"aad78091-6880-431f-9c29-c52b38a12d96-FOO",,"http://localhost:8080/occ/aad78091-6880-431f-9c29-c52b38a12d96-FOO","1436","ICBN","Aethionema oppositifolium (Pers.) Hedge","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2400m","Capparales","1436","Aethionema","Asia","PreservedSpecimen",,"Brassicaceae","TR","Plantae","Adana","2400","Magnoliophyta","BGBM","37.82980",,"oppositifolium","B","35.12990"
"e85ccd23-980c-4f6d-8d88-8199ff6b6a49-FOO",,"http://localhost:8080/occ/e85ccd23-980c-4f6d-8d88-8199ff6b6a49-FOO","1437","ICBN","Pedicularis comosa var. sibthorpii (Boiss.) Boiss.","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2500m","Scrophulariales","1437","Pedicularis","Asia","PreservedSpecimen",,"Scrophulariaceae","TR","Plantae","Adana","2500","Magnoliophyta","BGBM","37.82980",,"comosa","B","35.12990"
"228db8db-b321-430d-8c28-ced319ee52f8-FOO",,"http://localhost:8080/occ/228db8db-b321-430d-8c28-ced319ee52f8-FOO","1437x135","ICBN","Pedicularis comosa var. sibthorpii (Boiss.) Boiss.","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, below ridge of southern slope, 2600m","Scrophulariales","1437x135","Pedicularis","Asia","PreservedSpecimen",,"Scrophulariaceae","TR","Plantae","Adana","2600","Magnoliophyta","BGBM","37.82980",,"comosa","B","35.12990"
"08ea6eae-9a8c-4aa9-98c4-95c45d155221-FOO",,"http://localhost:8080/occ/08ea6eae-9a8c-4aa9-98c4-95c45d155221-FOO","1438","ICBN","Silene nuncupanda Coode & Cullen","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2510m","Caryophyllales","1438","Silene","Asia","PreservedSpecimen",,"Caryophyllaceae","TR","Plantae","Adana","2510","Magnoliophyta","BGBM","37.82980",,"nuncupanda","B","35.12990"
"effb6e9b-9dee-4a00-b63c-d623548cc306-FOO",,"http://localhost:8080/occ/effb6e9b-9dee-4a00-b63c-d623548cc306-FOO","1439","ICBN","Crepis armena DC.","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2510m","Asterales","1439","Crepis","Asia","PreservedSpecimen",,"Asteraceae","TR","Plantae","Adana","2510","Magnoliophyta","BGBM","37.82980",,"armena","B","35.12990"
"1b6960fd-1bcf-4f9d-8a57-ce7d6549c569-FOO",,"http://localhost:8080/occ/1b6960fd-1bcf-4f9d-8a57-ce7d6549c569-FOO","1439ax135","ICBN","Crepis armena DC.","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, below ridge of southern slope, 2600m","Asterales","1439ax135","Crepis","Asia","PreservedSpecimen",,"Asteraceae","TR","Plantae","Adana","2600","Magnoliophyta","BGBM","37.82980",,"armena","B","35.12990"
"060c504f-52b8-4b4c-a57b-1ecdda8cbc30-FOO",,"http://localhost:8080/occ/060c504f-52b8-4b4c-a57b-1ecdda8cbc30-FOO","1439bx135","ICBN","Leontodon oxylepis var. oxylepis","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, below ridge of southern slope, 2600m","Asterales","1439bx135","Leontodon","Asia","PreservedSpecimen",,"Asteraceae","TR","Plantae","Adana","2600","Magnoliophyta","BGBM","37.82980",,"oxylepis","B","35.12990"
"369816f7-db83-4fc5-af07-6692a71709bc-FOO",,"http://localhost:8080/occ/369816f7-db83-4fc5-af07-6692a71709bc-FOO","144","ICBN","Centaurea bourgaei Boiss.","Lycian Akdaglari above G�mbe, above Subasi Yayla, 2400m","Asterales","144","Centaurea","Asia","PreservedSpecimen",,"Asteraceae","TR","Plantae","Mugla","2400","Magnoliophyta","BGBM","36.56300",,"bourgaei","B","29.63000"
"75931c32-949a-47bd-98a8-b6c06e9e6419-FOO",,"http://localhost:8080/occ/75931c32-949a-47bd-98a8-b6c06e9e6419-FOO","1440","ICBN","Minuartia dianthifolia subsp. dianthifolia","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2550m","Caryophyllales","1440","Minuartia","Asia","PreservedSpecimen","dianthifolia","Caryophyllaceae","TR","Plantae","Adana","2550","Magnoliophyta","BGBM","37.82980",,"dianthifolia","B","35.12990"
"4d495487-4690-497b-85d5-4f3b18990c95-FOO",,"http://localhost:8080/occ/4d495487-4690-497b-85d5-4f3b18990c95-FOO","1441","ICBN","Silene caryophylloides subsp. cf. masmenaea (Boiss.) Coode & Cullen","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2550m","Caryophyllales","1441","Silene","Asia","PreservedSpecimen","cf. masmenaea","Caryophyllaceae","TR","Plantae","Adana","2550","Magnoliophyta","BGBM","37.82980",,"caryophylloides","B","35.12990"
"8bcc065e-d69f-46e5-80fc-a2963050d705-FOO",,"http://localhost:8080/occ/8bcc065e-d69f-46e5-80fc-a2963050d705-FOO","1442","ICBN","Prometheum aizoon (Fenzl) t�Hart","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, below ridge of southern slope, 2600m","Rosales","1442","Prometheum","Asia","PreservedSpecimen",,"Crassulaceae","TR","Plantae","Adana","2600","Magnoliophyta","BGBM","37.82980",,"aizoon","B","35.12990"
"d58a1c2c-0eb9-4ccf-be6c-b84377545fb0-FOO",,"http://localhost:8080/occ/d58a1c2c-0eb9-4ccf-be6c-b84377545fb0-FOO","1443","ICBN","Orobanche coelestis (Reut.) Beck","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, southern slope, 2550m","Scrophulariales","1443","Orobanche","Asia","PreservedSpecimen",,"Orobanchaceae","TR","Plantae","Adana","2550","Magnoliophyta","BGBM","37.82980",,"coelestis","B","35.12990"
"624f6d82-67ff-4c9e-a29b-dc0f997943f4-FOO",,"http://localhost:8080/occ/624f6d82-67ff-4c9e-a29b-dc0f997943f4-FOO","145","ICBN","Aubrieta deltoidea (L.) DC.","Lycian Akdaglari above G�mbe, 2800m","Capparales","145","Aubrieta","Asia","PreservedSpecimen",,"Brassicaceae","TR","Plantae","Mugla","2800","Magnoliophyta","BGBM","36.56300",,"deltoidea","B","29.63000"
"f2f9907e-2e38-4d98-bce4-6289c5c508fe-FOO",,"http://localhost:8080/occ/f2f9907e-2e38-4d98-bce4-6289c5c508fe-FOO","1450","ICBN","Scorzonera cinerea Boiss.","Aladaglari, Emli Vadisi, upper valley at entrance to Parmakaya valley, 2100m","Asterales","1450","Scorzonera","Asia","PreservedSpecimen",,"Asteraceae","TR","Plantae","Nigde","2100","Magnoliophyta","BGBM","37.76660",,"cinerea","B","35.12540"
"d46b3bca-6d5d-4f4e-89c2-f43df0799481-FOO",,"http://localhost:8080/occ/d46b3bca-6d5d-4f4e-89c2-f43df0799481-FOO","1451","ICBN","Alyssum condensatum subsp. flexibile (Ny�r.) Dudley","Aladaglari, Emli Vadisi, upper valley at entrance to Parmakaya valley, 2100m","Capparales","1451","Alyssum","Asia","PreservedSpecimen","flexibile","Brassicaceae","TR","Plantae","Nigde","2100","Magnoliophyta","BGBM","37.76660",,"condensatum","B","35.12540"
"60edb847-7a84-4f19-ad02-a289eb10a737-FOO",,"http://localhost:8080/occ/60edb847-7a84-4f19-ad02-a289eb10a737-FOO","1452","ICBN","Linum tenuifolium L.","Aladaglari, Emli Vadisi, upper valley at entrance to Parmakaya valley, 2100m","Linales","1452","Linum","Asia","PreservedSpecimen",,"Linaceae","TR","Plantae","Nigde","2100","Magnoliophyta","BGBM","37.76660",,"tenuifolium","B","35.12540"
"e60565e6-815e-48b1-afcd-77ab37050879-FOO",,"http://localhost:8080/occ/e60565e6-815e-48b1-afcd-77ab37050879-FOO","1453","ICBN","Muscari cf. neglectum / armeniacum / bourgaei","Aladaglari, Emli Vadisi, upper valley at entrance to Parmakaya valley, 2100m","Liliales","1453","Muscari","Asia","PreservedSpecimen",,"Liliaceae","TR","Plantae","Nigde","2100","Magnoliophyta","BGBM","37.76660",,"cf. neglectum / armeniacum / bourgaei","B","35.12540"
"c7121444-509d-459b-bf0a-a7b0940d0d4a-FOO",,"http://localhost:8080/occ/c7121444-509d-459b-bf0a-a7b0940d0d4a-FOO","1454","ICBN","Alyssum aurantiacum Boiss.","Aladaglari, Emli Vadisi, upper valley at entrance to Parmakaya valley, 2100m","Capparales","1454","Alyssum","Asia","PreservedSpecimen",,"Brassicaceae","TR","Plantae","Nigde","2100","Magnoliophyta","BGBM","37.76660",,"aurantiacum","B","35.12540"
"fdd92aba-a67b-4210-bca8-2bcd0f2bd6e2-FOO",,"http://localhost:8080/occ/fdd92aba-a67b-4210-bca8-2bcd0f2bd6e2-FOO","1455","ICBN","Festuca pinifolia var. pinifolia","Aladaglari, Emli Vadisi, upper valley at entrance to Parmakaya valley, 2100m","Cyperales","1455","Festuca","Asia","PreservedSpecimen",,"Poaceae","TR","Plantae","Nigde","2100","Magnoliophyta","BGBM","37.76660",,"pinifolia","B","35.12540"
"3dbe6364-7dc7-4a1c-bf4c-91b69e093481-FOO",,"http://localhost:8080/occ/3dbe6364-7dc7-4a1c-bf4c-91b69e093481-FOO","1456","ICBN","Dianthus zonatus var. zonatus","Aladaglari, Emli Vadisi, upper valley at entrance to Parmakaya valley, 2100m","Caryophyllales","1456","Dianthus","Asia","PreservedSpecimen",,"Caryophyllaceae","TR","Plantae","Nigde","2100","Magnoliophyta","BGBM","37.76660",,"zonatus","B","35.12540"
"9f1fd1b0-09d8-4a23-8cb1-dc147d1f3f75-FOO",,"http://localhost:8080/occ/9f1fd1b0-09d8-4a23-8cb1-dc147d1f3f75-FOO","1457","ICBN","Minuartia juniperina (L.) Maire & Petitm.","Aladaglari, Emli Vadisi, upper valley at entrance to Parmakaya valley, 2100m","Caryophyllales","1457","Minuartia","Asia","PreservedSpecimen",,"Caryophyllaceae","TR","Plantae","Nigde","2100","Magnoliophyta","BGBM","37.76660",,"juniperina","B","35.12540"
"30ec87cc-6eef-4a91-bdd7-793976133741-FOO",,"http://localhost:8080/occ/30ec87cc-6eef-4a91-bdd7-793976133741-FOO","1458","ICBN","Teucrium polium s.l. L.","Aladaglari, Emli Vadisi, upper valley at entrance to Parmakaya valley, 2100m","Lamiales","1458","Teucrium","Asia","PreservedSpecimen",,"Lamiaceae","TR","Plantae","Nigde","2100","Magnoliophyta","BGBM","37.76660",,"polium s.l.","B","35.12540"
"c8ea8c29-5e6e-4fcc-8807-bf3b33068d9d-FOO",,"http://localhost:8080/occ/c8ea8c29-5e6e-4fcc-8807-bf3b33068d9d-FOO","1459","ICBN","Elytrigia tauri (Boiss. & Balansa) Tzvelev.","Aladaglari, Emli Vadisi, upper valley at entrance to Parmakaya valley, 2100m","Cyperales","1459","Elytrigia","Asia","PreservedSpecimen",,"Poaceae","TR","Plantae","Nigde","2100","Magnoliophyta","BGBM","37.76660",,"tauri","B","35.12540"
"bb026b18-3794-4bf7-8bab-b902906601b6-FOO",,"http://localhost:8080/occ/bb026b18-3794-4bf7-8bab-b902906601b6-FOO","146","ICBN","Cynoglossum lithospermifolium var. cariense","Lycian Akdaglari above G�mbe, above Subasi Yayla, 2400m","Lamiales","146","Cynoglossum","Asia","PreservedSpecimen","cariense","Boraginaceae","TR","Plantae","Mugla","2400","Magnoliophyta","BGBM","36.56300",,"lithospermifolium","B","29.63000"
"2cea9167-1c5f-4947-b409-244a0d6c5a4f-FOO",,"http://localhost:8080/occ/2cea9167-1c5f-4947-b409-244a0d6c5a4f-FOO","1460","ICBN","Hypericum scabrum L.","Aladaglari, Emli Vadisi, upper valley at entrance to Parmakaya valley, 2170m","Malpighiales","1460","Hypericum","Asia","PreservedSpecimen",,"Hypericaceae","TR","Plantae","Nigde","2170","Magnoliophyta","BGBM","37.76660",,"scabrum","B","35.12540"
"9940f870-4197-478b-a634-dc0c11ba6d91-FOO",,"http://localhost:8080/occ/9940f870-4197-478b-a634-dc0c11ba6d91-FOO","1461","ICBN","Veronica tauricola Bornm.","Aladaglari, Emli Vadisi, upper valley at entrance to Parmakaya valley, 2170m","Scrophulariales","1461","Veronica","Asia","PreservedSpecimen",,"Scrophulariaceae","TR","Plantae","Nigde","2170","Magnoliophyta","BGBM","37.76660",,"tauricola","B","35.12540"
"9c5204ad-ac32-44e4-b00b-7de134e4ae80-FOO",,"http://localhost:8080/occ/9c5204ad-ac32-44e4-b00b-7de134e4ae80-FOO","1462","ICBN","Silene pruinosa Boiss.","Aladaglari, Emli Vadisi, upper valley at entrance to Parmakaya valley, 2170m","Caryophyllales","1462","Silene","Asia","PreservedSpecimen",,"Caryophyllaceae","TR","Plantae","Nigde","2170","Magnoliophyta","BGBM","37.76660",,"pruinosa","B","35.12540"
"be456802-0595-4737-9998-e43e92767778-FOO",,"http://localhost:8080/occ/be456802-0595-4737-9998-e43e92767778-FOO","1463","ICBN","Silene caryophylloides subsp. stentoria (Fenzl) Coode & Cullen","Aladaglari, Emli Vadisi, upper valley at entrance to Parmakaya valley, 2170m","Caryophyllales","1463","Silene","Asia","PreservedSpecimen","stentoria","Caryophyllaceae","TR","Plantae","Nigde","2170","Magnoliophyta","BGBM","37.76660",,"caryophylloides","B","35.12540"
